Year Published,Unit Code,Unit Name,Item,,2023-2024,2022-2023,2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2011 Target,2013 Target
FY2024,1B1-KR-KR0-690,Japan House,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KR-KR0-690,Japan House,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KR-KR0-690,Japan House,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KR-KR0-690,Japan House,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,1602,Academic Staff Headcount,21,19,18,17,19,18,19,19,26,41,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,1625,Academic Profnl Headcount,1,1,1,1,1,2,2,3,8,25,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9520,% Sections using ICES,,87.8,82.1,75,44.6,62.8,73.2,80.5,85.2,82.9,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9560,Top 10% Faculty,,2,11,2,8,7,2,8,2,7,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9580,Next 20% Faculty,,36,18,29,23,20,18,8,18,9,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9600,Middle 40% Faculty,,45,53,44,58,54,55,52,45,63,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9620,Next 20% Faculty,,10,16,20,12,12,14,21,22,17,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9640,Bottom 10% Faculty,,7,3,5,0,7,11,10,12,4,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9680,Top 10% TA,,13,16,0,7,8,13,0,10,0,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9700,Next 20% TA,,23,19,21,13,38,31,22,20,27,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9720,Middle 40% TA,,50,45,53,47,38,31,33,40,41,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9740,Next 20% TA,,10,10,16,27,15,13,44,20,23,,
FY2024,1B1-KR-KR0-733,Urban & Regional Planning,9760,Bottom 10% TA,,3,10,11,7,0,13,0,10,9,,
FY2024,1B1-KR-KR0-767,Architecture,1602,Academic Staff Headcount,54,54,48,47,47,48,48,40,46,50,,
FY2024,1B1-KR-KR0-767,Architecture,1625,Academic Profnl Headcount,6,5,4,5,4,3,5,5,6,8,,
FY2024,1B1-KR-KR0-767,Architecture,9520,% Sections using ICES,,59.5,59.3,68.8,37.2,64.1,56.1,55.8,54,57.4,,
FY2024,1B1-KR-KR0-767,Architecture,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-767,Architecture,9560,Top 10% Faculty,,10,10,5,18,15,20,18,15,15,,
FY2024,1B1-KR-KR0-767,Architecture,9580,Next 20% Faculty,,24,21,22,22,32,20,22,26,35,,
FY2024,1B1-KR-KR0-767,Architecture,9600,Middle 40% Faculty,,35,36,32,39,40,33,35,40,32,,
FY2024,1B1-KR-KR0-767,Architecture,9620,Next 20% Faculty,,16,19,23,18,7,20,17,17,12,,
FY2024,1B1-KR-KR0-767,Architecture,9640,Bottom 10% Faculty,,15,14,18,2,5,8,8,2,7,,
FY2024,1B1-KR-KR0-767,Architecture,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-767,Architecture,9680,Top 10% TA,,8,11,10,21,26,46,22,17,0,,
FY2024,1B1-KR-KR0-767,Architecture,9700,Next 20% TA,,25,0,12,32,28,19,56,17,11,,
FY2024,1B1-KR-KR0-767,Architecture,9720,Middle 40% TA,,53,56,54,37,33,23,22,33,56,,
FY2024,1B1-KR-KR0-767,Architecture,9740,Next 20% TA,,6,22,20,5,8,8,0,17,22,,
FY2024,1B1-KR-KR0-767,Architecture,9760,Bottom 10% TA,,8,11,4,5,5,4,0,17,11,,
FY2024,1B1-KR-KR0-801,Dance,1602,Academic Staff Headcount,20,22,19,17,19,17,17,18,19,18,,
FY2024,1B1-KR-KR0-801,Dance,1625,Academic Profnl Headcount,1,2,3,4,3,3,2,2,2,2,,
FY2024,1B1-KR-KR0-801,Dance,9520,% Sections using ICES,,44,37.2,38.2,13.6,50.3,41.2,39.5,44.7,48.6,,
FY2024,1B1-KR-KR0-801,Dance,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-801,Dance,9560,Top 10% Faculty,,2,3,10,8,54,50,50,44,27,,
FY2024,1B1-KR-KR0-801,Dance,9580,Next 20% Faculty,,18,18,13,46,23,28,31,32,35,,
FY2024,1B1-KR-KR0-801,Dance,9600,Middle 40% Faculty,,30,34,44,31,16,14,19,21,27,,
FY2024,1B1-KR-KR0-801,Dance,9620,Next 20% Faculty,,30,32,18,0,7,8,0,2,5,,
FY2024,1B1-KR-KR0-801,Dance,9640,Bottom 10% Faculty,,20,13,15,15,0,0,0,2,5,,
FY2024,1B1-KR-KR0-801,Dance,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-801,Dance,9680,Top 10% TA,,7,10,4,67,64,46,67,46,33,,
FY2024,1B1-KR-KR0-801,Dance,9700,Next 20% TA,,17,17,7,22,8,23,7,27,26,,
FY2024,1B1-KR-KR0-801,Dance,9720,Middle 40% TA,,24,30,37,11,16,23,13,12,30,,
FY2024,1B1-KR-KR0-801,Dance,9740,Next 20% TA,,21,13,26,0,12,0,7,8,7,,
FY2024,1B1-KR-KR0-801,Dance,9760,Bottom 10% TA,,31,30,26,0,0,8,7,8,4,,
FY2024,1B1-KR-KR0-883,Theatre,1602,Academic Staff Headcount,31,29,25,24,26,23,25,25,25,24,,
FY2024,1B1-KR-KR0-883,Theatre,1625,Academic Profnl Headcount,1,1,1,1,1,1,1,1,1,1,,
FY2024,1B1-KR-KR0-883,Theatre,9520,% Sections using ICES,,15.6,13.2,17.3,7.9,14.2,18,15.5,27.6,25.7,,
FY2024,1B1-KR-KR0-883,Theatre,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-883,Theatre,9560,Top 10% Faculty,,9,13,5,30,44,44,40,44,37,,
FY2024,1B1-KR-KR0-883,Theatre,9580,Next 20% Faculty,,9,16,12,17,29,21,31,20,29,,
FY2024,1B1-KR-KR0-883,Theatre,9600,Middle 40% Faculty,,24,37,36,43,10,15,17,26,29,,
FY2024,1B1-KR-KR0-883,Theatre,9620,Next 20% Faculty,,28,24,31,4,12,12,6,7,6,,
FY2024,1B1-KR-KR0-883,Theatre,9640,Bottom 10% Faculty,,30,11,17,4,5,8,6,3,0,,
FY2024,1B1-KR-KR0-883,Theatre,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-KR0-883,Theatre,9680,Top 10% TA,,11,0,11,100,25,33,21,50,44,,
FY2024,1B1-KR-KR0-883,Theatre,9700,Next 20% TA,,11,13,11,0,0,50,36,15,41,,
FY2024,1B1-KR-KR0-883,Theatre,9720,Middle 40% TA,,22,0,22,0,25,17,36,30,15,,
FY2024,1B1-KR-KR0-883,Theatre,9740,Next 20% TA,,22,50,44,0,50,0,7,0,0,,
FY2024,1B1-KR-KR0-883,Theatre,9760,Bottom 10% TA,,33,38,11,0,0,0,0,5,0,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,1602,Academic Staff Headcount,363,362,350,362,369,353,354,350,356,386,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,1625,Academic Profnl Headcount,81,83,91,99,99,98,98,94,109,127,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9520,% Sections using ICES,,34.1,33.9,38.4,22.5,42,41.2,42.5,44.5,44.3,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9560,Top 10% Faculty,,6,9,7,27,31,30,31,29,24,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9580,Next 20% Faculty,,17,19,15,24,26,25,25,25,26,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9600,Middle 40% Faculty,,33,36,35,33,30,30,29,30,33,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9620,Next 20% Faculty,,25,23,25,12,10,11,10,10,13,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9640,Bottom 10% Faculty,,19,14,19,4,3,5,5,5,5,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9680,Top 10% TA,,9,8,7,28,34,33,30,31,27,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9700,Next 20% TA,,17,11,17,30,29,29,33,29,29,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9720,Middle 40% TA,,37,42,40,25,24,25,26,29,32,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9740,Next 20% TA,,21,21,23,9,10,9,10,6,8,,
FY2024,1B1-KR-XXX-XXX,Fine & Applied Arts,9760,Bottom 10% TA,,17,17,13,7,3,4,2,5,3,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,1602,Academic Staff Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,1625,Academic Profnl Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9520,% Sections using ICES,,0,0,0,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-211,CIC Traveling Scholars,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,1602,Academic Staff Headcount,,,,0,0,0,0,0,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,1625,Academic Profnl Headcount,,,,0,0,0,0,0,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-297,Grad Coll Minority Affairs,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,1602,Academic Staff Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,1625,Academic Profnl Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-419,Center for Advanced St Crses,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,1602,Academic Staff Headcount,15,17,19,22,23,22,20,24,28,26,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,1625,Academic Profnl Headcount,14,16,18,21,22,21,19,22,25,24,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-486,Graduate College Admin,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,1602,Academic Staff Headcount,0,0,0,1,0,3,1,0,0,0,,
FY2024,1B1-KS-KS0-683,Fellowships,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-KS-KS0-683,Fellowships,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-683,Fellowships,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,1602,Academic Staff Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,1625,Academic Profnl Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-840,Office of Professional Edu,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,1602,Academic Staff Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,1625,Academic Profnl Headcount,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9520,% Sections using ICES,,50,21.4,0,,,,9.1,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9560,Top 10% Faculty,,0,0,,,,,0,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9580,Next 20% Faculty,,13,0,,,,,0,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9600,Middle 40% Faculty,,63,100,,,,,100,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9620,Next 20% Faculty,,0,0,,,,,0,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9640,Bottom 10% Faculty,,25,0,,,,,0,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-KS0-913,Graduate College Programs,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,1602,Academic Staff Headcount,15,17,19,23,23,25,21,24,28,26,,
FY2024,1B1-KS-XXX-XXX,Graduate College,1625,Academic Profnl Headcount,14,16,18,21,22,21,19,22,25,24,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9520,% Sections using ICES,,40,17.6,0,,,,7.1,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9560,Top 10% Faculty,,0,0,,,,,0,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9580,Next 20% Faculty,,13,0,,,,,0,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9600,Middle 40% Faculty,,63,100,,,,,100,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9620,Next 20% Faculty,,0,0,,,,,0,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9640,Bottom 10% Faculty,,25,0,,,,,0,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KS-XXX-XXX,Graduate College,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,1602,Academic Staff Headcount,0,0,0,0,0,,,,0,0,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,1625,Academic Profnl Headcount,0,0,0,0,0,,,,0,0,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9560,Top 10% Faculty,,,,,13,9,26,10,12,10,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9580,Next 20% Faculty,,,,,21,33,24,35,23,27,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9600,Middle 40% Faculty,,,,,54,47,29,35,49,42,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9620,Next 20% Faculty,,,,,13,2,17,13,14,13,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9640,Bottom 10% Faculty,,,,,0,9,5,6,2,8,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9680,Top 10% TA,,,,,0,9,8,0,7,0,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9700,Next 20% TA,,,,,42,26,23,14,24,27,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9720,Middle 40% TA,,,,,50,38,48,59,38,27,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9740,Next 20% TA,,,,,8,26,23,27,14,36,,
FY2024,1B1-KT-KT0-238,Institute Communications Res,9760,Bottom 10% TA,,,,,0,2,0,0,17,9,,
FY2024,1B1-KT-KT0-408,Advertising,1602,Academic Staff Headcount,21,23,24,22,21,20,19,19,15,18,,
FY2024,1B1-KT-KT0-408,Advertising,1625,Academic Profnl Headcount,1,1,1,0,0,0,0,0,0,3,,
FY2024,1B1-KT-KT0-408,Advertising,9520,% Sections using ICES,,72,57.6,71.6,36.8,85.9,83.5,83.8,86.3,85.1,,
FY2024,1B1-KT-KT0-408,Advertising,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KT-KT0-408,Advertising,9560,Top 10% Faculty,,14,7,7,24,24,17,24,16,8,,
FY2024,1B1-KT-KT0-408,Advertising,9580,Next 20% Faculty,,13,23,25,27,24,26,18,22,22,,
FY2024,1B1-KT-KT0-408,Advertising,9600,Middle 40% Faculty,,36,36,33,33,30,27,39,35,43,,
FY2024,1B1-KT-KT0-408,Advertising,9620,Next 20% Faculty,,20,26,17,9,21,20,16,16,24,,
FY2024,1B1-KT-KT0-408,Advertising,9640,Bottom 10% Faculty,,17,8,17,6,1,11,3,10,3,,
FY2024,1B1-KT-KT0-408,Advertising,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KT-KT0-408,Advertising,9680,Top 10% TA,,8,45,21,0,0,,,0,,,
FY2024,1B1-KT-KT0-408,Advertising,9700,Next 20% TA,,39,36,29,30,0,,,0,,,
FY2024,1B1-KT-KT0-408,Advertising,9720,Middle 40% TA,,29,18,43,40,25,,,0,,,
FY2024,1B1-KT-KT0-408,Advertising,9740,Next 20% TA,,11,0,7,20,63,,,0,,,
FY2024,1B1-KT-KT0-408,Advertising,9760,Bottom 10% TA,,13,0,0,10,13,,,100,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,1602,Academic Staff Headcount,13,16,12,14,12,15,14,11,12,12,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9520,% Sections using ICES,,71.4,78.9,80.4,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9560,Top 10% Faculty,,14,11,16,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9580,Next 20% Faculty,,29,23,29,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9600,Middle 40% Faculty,,43,51,45,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9620,Next 20% Faculty,,10,11,3,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9640,Bottom 10% Faculty,,5,3,8,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9680,Top 10% TA,,18,14,8,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9700,Next 20% TA,,24,33,30,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9720,Middle 40% TA,,47,45,55,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9740,Next 20% TA,,11,4,5,,,,,,,,
FY2024,1B1-KT-KT0-436,Media and Cinema Studies,9760,Bottom 10% TA,,0,4,3,,,,,,,,
FY2024,1B1-KT-KT0-642,Journalism,1602,Academic Staff Headcount,14,15,15,15,17,16,16,19,22,22,,
FY2024,1B1-KT-KT0-642,Journalism,1625,Academic Profnl Headcount,1,1,1,1,1,1,1,1,1,1,,
FY2024,1B1-KT-KT0-642,Journalism,9520,% Sections using ICES,,29.9,30.4,39.3,24.4,55.7,63.6,67.9,70.1,67,,
FY2024,1B1-KT-KT0-642,Journalism,9540,Faculty ICES ratings,,,,,,,,,,,,
